Cultivo,Campaña,Semana,Zona,Siembra,CC_Mala (%),CC_Regular (%),CC_Normal (%),CC_Buena (%),CC_Excelente (%),CH_Sequía (%),CH_Regular_1 (%),CH_Adecuada (%),CH_Óptima (%),CH_Exceso (%),Macollaje (%),Encañazón (%),Espigazón (%),Grano Pastoso (%),Madurez Fisiológica (%),Cosecha (%)
Trigo,2017/18,38,VI,100,0,0,0,100,0,0,0,0,90,10,100,95,23,0,0,0
Trigo,2017/18,38,VII,100,0,0,20,80,0,0,0,0,50,50,100,62,0,0,0,0
Trigo,2017/18,38,IX,100,0,0,10,90,0,0,0,0,0,100,80,35,0,0,0,0
Trigo,2017/18,38,X,100,0,56,22,22,0,0,0,0,0,100,90,10,0,0,0,0
Trigo,2017/18,38,XI,100,0,0,0,100,0,0,0,0,0,100,60,9,0,0,0,0
Trigo,2017/18,38,XII,100,0,10,20,70,0,0,0,0,30,70,65,11,0,0,0,0
Trigo,2017/18,38,I,100,57,0,29,0,14,0,60,20,20,0,100,100,87,10,0,0
Trigo,2017/18,42,TOTAL,100,5,10,27,42,16,6,13,26,32,23,9.975.229.358,7.937.174.312,394.959.633,9.218.348.624,2.798.165.138,196.397.721
Trigo,2017/18,39,II,100,0,0,67,33,0,0,82,18,0,0,100,100,85,15,0,0
Trigo,2017/18,39,III,100,17,17,0,50,17,33,17,33,17,0,100,70,25,0,0,0
Trigo,2017/18,39,IV,100,0,25,12,38,25,0,38,25,12,25,100,73,12,0,0,0
Trigo,2017/18,39,V,100,0,0,29,43,29,0,14,57,29,0,100,100,65,0,0,0
Trigo,2017/18,39,VI,100,0,0,0,90,10,0,0,18,82,0,100,100,29,0,0,0
Trigo,2017/18,39,VII,100,0,10,20,60,10,0,0,0,20,80,100,70,4,0,0,0
Trigo,2017/18,39,IX,100,0,0,0,80,20,0,0,10,30,60,100,54,0,0,0,0
Trigo,2017/18,39,X,100,0,20,40,40,0,0,0,0,0,100,95,25,0,0,0,0
Trigo,2017/18,39,XI,100,0,0,0,90,10,0,0,0,90,10,68,16,0,0,0,0
Trigo,2017/18,39,XII,100,0,0,10,90,0,0,0,0,0,100,70,18,0,0,0,0
Trigo,2017/18,39,I,100,0,25,75,0,0,62,25,12,0,0,100,100,100,37,2,0
Trigo,2017/18,43,TOTAL,100,4,14,31,45,6,7,18,26,33,16,100,84.3,46.5,12.2,4.9,3.061.614.861
Trigo,2017/18,40,II,100,17,17,33,17,17,56,44,0,0,0,100,100,90,17,5,0
Trigo,2017/18,40,III,100,0,0,60,20,20,0,25,50,25,0,100,88,30,0,0,0
Trigo,2017/18,40,IV,100,0,11,0,89,0,0,22,67,11,0,100,79,15,0,0,0
Trigo,2017/18,40,V,100,0,0,20,20,60,0,0,25,75,0,100,100,67,4,0,0
Trigo,2017/18,40,VI,100,0,0,10,70,20,0,0,0,40,60,100,100,35,0,0,0
Trigo,2017/18,40,VII,100,0,11,11,78,0,0,0,11,33,56,100,78,7,0,0,0
Trigo,2017/18,40,IX,100,0,12,0,62,25,0,0,0,0,100,100,60,0,0,0,0
Trigo,2017/18,40,X,100,0,0,67,33,0,0,0,0,22,78,100,31,0,0,0,0
Trigo,2017/18,40,XI,100,0,0,50,50,0,0,10,0,10,80,77,25,0,0,0,0
Trigo,2017/18,40,XII,100,0,29,43,29,0,0,0,0,14,86,81,23,0,0,0,0
Trigo,2017/18,44,TOTAL,100,4,13,22,39,22,3,12,41,28,16,100,89.3,57,21,7.5,4.617.582.013
Trigo,2017/18,40,I,100,33,17,50,0,0,83,0,17,0,0,100,100,100,44,16,0
Trigo,2017/18,41,II,100,0,12,25,12,50,12,38,50,0,0,100,100,100,25,9,1
Trigo,2017/18,41,III,100,15,0,15,23,46,8,8,15,46,23,100,92,43,0,0,0
Trigo,2017/18,41,IV,100,0,0,8,67,25,0,8,31,38,23,100,85,19,0,0,0
Trigo,2017/18,41,V,100,0,0,31,38,31,0,0,8,23,69,100,100,73,9,0,0
Trigo,2017/18,41,VI,100,0,0,43,43,14,0,0,0,14,86,100,100,41,0,0,0
Trigo,2017/18,41,VII,100,0,0,0,75,25,0,0,0,46,54,100,82,19,0,0,0
Trigo,2017/18,41,IX,100,0,0,9,91,0,0,0,0,27,73,100,69,0,0,0,0
Trigo,2017/18,41,X,100,0,14,50,36,0,0,0,0,0,100,100,37,0,0,0,0
Trigo,2017/18,41,XI,100,0,0,10,90,0,0,10,0,20,70,89,31,0,0,0,0
Trigo,2017/18,41,XII,100,0,0,14,79,7,0,0,0,57,43,93,27,0,0,0,0
Trigo,2017/18,45,TOTAL,100,6,18,25,30,21,2,10,33,34,20,100,92.4,67.2,30.8,9.7,781.091.312
Trigo,2017/18,41,I,100,15,25,30,20,10,0,70,30,0,0,100,100,100,58,20,2
Trigo,2017/18,42,II,100,18,0,36,36,9,0,45,55,0,0,100,100,100,33,15,12
Trigo,2017/18,42,III,100,17,8,42,33,0,8,25,67,0,0,100,97,58,4,0,0
Trigo,2017/18,42,IV,100,0,22,0,33,44,0,33,56,11,0,100,93,28,0,0,0
Trigo,2017/18,42,V,100,0,0,20,30,50,0,0,20,70,10,100,100,80,15,0,0
Trigo,2017/18,42,VI,100,0,0,25,25,50,0,0,8,83,8,100,100,49,7,1,0
Trigo,2017/18,42,VII,100,0,0,33,58,8,0,0,17,18,65,100,88,27,0,0,0
Trigo,2017/18,42,IX,100,0,12,17,66,5,0,0,0,33,67,100,75,12,0,0,0
Trigo,2017/18,42,X,100,20,10,30,40,0,0,0,0,30,70,100,45,8,0,0,0
Trigo,2017/18,42,XI,100,0,5,25,70,0,0,8,15,60,17,97,38,0,0,0,0
Trigo,2017/18,42,XII,100,0,20,10,70,0,0,20,25,25,30,100,35,4,0,0,0
Trigo,2017/18,46,TOTAL,100,3,13,25,32,26,2,9,40,33,16,100,94.8,78.2,39.9,14.6,1.254.980.117
Trigo,2017/18,42,I,100,10,10,50,20,10,75,18,7,0,0,100,100,100,71,27,18
Trigo,2017/18,43,II,100,25,12,12,50,0,25,50,25,0,0,100,100,100,61,27,19
Trigo,2017/18,43,III,100,0,40,40,20,0,0,25,12,62,0,100,100,67,9,0,0
Trigo,2017/18,43,IV,100,0,0,50,25,25,0,22,78,0,0,100,100,40,0,0,0
Trigo,2017/18,43,V,100,17,0,0,50,33,0,0,20,60,20,100,100,85,30,5,0
Trigo,2017/18,43,VI,100,0,0,20,70,10,0,40,40,10,10,100,100,69,10,3,0
Trigo,2017/18,43,VII,100,0,12,38,50,0,0,0,0,80,20,100,93,38,0,0,0
Trigo,2017/18,43,IX,100,0,10,50,30,10,0,0,10,20,70,100,83,29,0,0,0
Trigo,2017/18,43,X,100,0,0,50,50,0,0,0,0,75,25,100,58,13,0,0,0
Trigo,2017/18,43,XI,100,0,10,40,40,10,10,10,30,20,30,100,46,5,0,0,0
Trigo,2017/18,43,XII,100,0,0,12,88,0,0,25,62,12,0,100,44,6,0,0,0
Trigo,2017/18,47,TOTAL,100,6,11,21,34,27,3,23,30,34,10,100,97.5,88.1,49.9,25.1,2.062.080.163
Trigo,2017/18,43,I,100,30,40,20,10,0,83,17,0,0,0,100,100,100,79,41,28
Trigo,2017/18,44,II,100,9,27,18,34,12,8,57,35,0,0,100,100,100,65,35,30
Trigo,2017/18,44,III,100,11,22,20,27,20,0,44,56,0,0,100,100,75,20,2,0
Trigo,2017/18,44,IV,100,0,0,60,20,20,0,8,58,25,8,100,100,56,4,0,0
Trigo,2017/18,44,V,100,5,10,10,55,20,0,0,30,40,30,100,100,93,48,12,2
Trigo,2017/18,44,VI,100,0,0,8,42,50,0,0,70,30,0,100,100,75,25,5,0
Trigo,2017/18,44,VII,100,0,0,25,50,25,0,0,17,75,8,100,98,55,8,0,0
Trigo,2017/18,44,IX,100,0,9,36,27,27,0,0,27,27,45,100,91,35,0,0,0
Trigo,2017/18,44,X,100,0,30,40,20,10,0,0,10,20,70,100,77,25,0,0,0
Trigo,2017/18,44,XI,100,0,10,10,50,30,0,10,30,50,10,100,61,19,0,0,0
Trigo,2017/18,44,XII,100,0,0,10,80,10,0,0,64,31,5,100,56,10,0,0,0
Trigo,2017/18,48,TOTAL,100,4,19,28,29,20,2,22,46,24,5,100,100,96,60.4,33.7,3.139.823.009
Trigo,2017/18,44,I,100,25,50,15,10,0,60,30,10,0,0,100,100,100,82,60,35
Trigo,2017/18,45,II,100,10,25,30,25,10,0,10,60,30,0,100,100,100,70,53,50
Trigo,2017/18,45,III,100,11,22,11,33,22,0,22,56,22,0,100,100,89,47,10,2
Trigo,2017/18,45,IV,100,0,30,20,30,20,0,40,40,10,10,100,100,65,16,0,0
Trigo,2017/18,45,V,100,9,9,27,18,36,0,18,27,18,36,100,100,100,68,19,6
Trigo,2017/18,45,VI,100,7,7,7,50,29,0,0,27,73,0,100,100,88,41,7,0
Trigo,2017/18,45,VII,100,4,20,32,32,12,0,0,20,12,68,100,100,64,15,0,0
Trigo,2017/18,45,IX,100,0,0,50,17,33,0,0,0,46,54,100,100,40,0,0,0
Trigo,2017/18,45,X,100,0,27,27,45,0,0,0,0,18,82,100,85,41,0,0,0
Trigo,2017/18,45,XI,100,0,15,15,20,50,0,0,0,92,8,100,70,39,0,0,0
Trigo,2017/18,45,XII,100,0,20,40,30,10,0,0,80,20,0,100,65,29,0,0,0
Trigo,2017/18,49,TOTAL,100,1,10,13,39,34,4,38,47,11,0,100,100,9.937.724.771,6.757.669.725,47,4.465.234.887
Trigo,2017/18,45,I,100,30,25,25,20,0,50,50,0,0,0,100,100,100,90,66,60
Trigo,2017/18,46,II,100,0,0,30,40,30,30,30,30,10,0,100,100,100,82,71,68
Trigo,2017/18,46,III,100,0,25,12,25,38,0,0,60,40,0,100,100,100,61,17,7
Trigo,2017/18,46,IV,100,0,0,27,36,36,0,36,36,9,18,100,100,75,25,0,0
Trigo,2017/18,46,V,100,0,33,20,14,33,0,0,12,88,0,100,100,100,80,35,25
Trigo,2017/18,46,VI,100,0,12,25,31,31,0,12,44,44,0,100,100,97,55,12,3
Trigo,2017/18,46,VII,100,18,27,21,15,18,0,0,70,20,10,100,100,75,29,0,0
Trigo,2017/18,46,IX,100,0,0,36,27,36,0,0,0,27,73,100,100,65,0,0,0
Trigo,2017/18,46,X,100,0,0,0,100,0,0,0,0,44,56,100,97,57,2,0,0
Trigo,2017/18,46,XI,100,0,11,11,33,44,0,11,44,11,33,100,79,51,5,0,0
Trigo,2017/18,46,XII,100,0,0,56,33,11,0,0,70,30,0,100,72,45,0,0,0
Trigo,2017/18,50,TOTAL,100,6,10,27,33,25,1,15,64,20,0,100,100,100,8.343.266.055,60,5.780.523.146
Trigo,2017/18,46,I,100,15,35,25,25,0,25,75,0,0,0,100,100,100,97,85,82
Trigo,2017/18,47,II,100,0,10,55,25,10,23,67,10,0,0,100,100,100,97,94,89
Trigo,2017/18,47,III,100,20,10,20,35,15,9,64,27,0,0,100,100,100,73,36,18
Trigo,2017/18,47,IV,100,0,0,17,42,42,0,0,31,69,0,100,100,87,44,14,4
Trigo,2017/18,47,V,100,0,0,43,29,29,0,86,14,0,0,100,100,100,93,65,55
Trigo,2017/18,47,VI,100,0,8,31,15,46,0,23,69,8,0,100,100,100,64,28,15
Trigo,2017/18,47,VII,100,0,17,17,42,25,0,0,23,77,0,100,100,89,45,8,2
Trigo,2017/18,47,IX,100,8,17,8,50,17,0,0,17,67,17,100,100,81,16,0,0
Trigo,2017/18,47,X,100,9,36,27,27,0,0,0,9,9,82,100,100,81,14,0,0
Trigo,2017/18,47,XI,100,5,10,15,45,25,0,0,27,36,36,100,89,65,10,0,0
Trigo,2017/18,47,XII,100,0,0,0,50,50,0,0,35,65,0,100,87,66,0,0,0
Trigo,2017/18,51,TOTAL,100,3,12,21,24,40,2,33,56,9,0,100,100,100,9.012.844.037,75,7.251.669.811
Trigo,2017/18,47,I,100,0,30,50,20,0,35,65,0,0,0,100,100,100,100,97,95
Trigo,2017/18,48,II,100,0,25,45,15,15,30,45,20,5,0,100,100,100,100,98,97
Trigo,2017/18,48,III,100,15,15,35,20,15,0,43,43,14,0,100,100,100,85,55,45
Trigo,2017/18,48,IV,100,0,0,20,25,55,10,40,30,20,0,100,100,100,62,30,15
Trigo,2017/18,48,V,100,0,10,40,25,25,0,20,40,40,0,100,100,100,100,80,75
Trigo,2017/18,48,VI,100,0,20,15,20,45,0,10,75,15,0,100,100,100,75,37,32
Trigo,2017/18,48,VII,100,10,20,25,30,15,0,25,50,25,0,100,100,99,53,23,20
Trigo,2017/18,48,IX,100,0,20,25,55,0,0,0,40,50,10,100,100,97,33,7,0
Trigo,2017/18,48,X,100,0,0,30,70,0,0,0,30,50,20,100,100,93,29,2,0
Trigo,2017/18,48,XI,100,0,20,30,40,10,0,0,40,45,15,100,100,87,17,0,0
Trigo,2017/18,48,XII,100,0,10,40,30,20,0,15,55,20,10,100,100,83,12,0,0
Trigo,2017/18,52,TOTAL,100,1,11,20,46,21,3,40,45,12,0,100,100,100,9.472.275.229,84,8.125.614.367
Trigo,2017/18,48,I,100,0,50,40,10,0,20,65,15,0,0,100,100,100,100,100,100
Trigo,2017/18,49,II,100,0,0,0,0,100,0,0,100,0,0,100,100,100,100,100,100
Trigo,2017/18,49,III,100,0,0,0,0,0,0,0,100,0,0,100,100,100,96,74,70
Trigo,2017/18,49,IV,100,0,0,0,50,50,0,0,83,17,0,100,100,100,70,42,32
Trigo,2017/18,49,V,100,0,10,20,50,20,10,90,0,0,0,100,100,100,100,95,92
Trigo,2017/18,49,VI,100,0,0,20,30,50,0,90,10,0,0,100,100,100,83,65,60
Trigo,2017/18,49,VII,100,0,12,12,62,12,0,0,60,40,0,100,100,100,62,45,40
Trigo,2017/18,49,IX,100,0,0,0,0,0,0,0,0,0,0,100,100,100,40,15,5
Trigo,2017/18,49,X,100,0,38,25,0,38,12,62,25,0,0,100,100,100,37,10,2
Trigo,2017/18,49,XI,100,0,11,0,56,33,11,89,0,0,0,100,100,100,26,2,0
Trigo,2017/18,49,XII,100,30,20,30,20,0,0,0,100,0,0,100,100,95,21,0,0
Trigo,2017/18,1,TOTAL,100,0,17,37,46,0,0,21,72,7,0,100,100,100,987.412.844,93,9.161.400.189
Trigo,2017/18,49,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,50,II,100,0,30,40,30,0,15,50,35,0,0,100,100,100,100,100,100
Trigo,2017/18,50,III,100,10,15,55,15,5,0,20,80,0,0,100,100,100,100,95,90
Trigo,2017/18,50,IV,100,20,15,15,20,30,0,20,50,30,0,100,100,100,82,75,60
Trigo,2017/18,50,V,100,0,15,25,50,10,12,45,30,13,0,100,100,100,100,100,100
Trigo,2017/18,50,VI,100,0,20,25,20,35,0,28,50,22,0,100,100,100,95,82,80
Trigo,2017/18,50,VII,100,0,0,33,17,50,0,17,73,10,0,100,100,100,87,70,65
Trigo,2017/18,50,IX,100,0,0,33,50,17,0,0,65,35,0,100,100,100,75,39,20
Trigo,2017/18,50,X,100,11,33,44,11,0,5,31,54,10,0,100,100,100,72,30,15
Trigo,2017/18,50,XI,100,0,12,25,12,50,0,12,62,25,0,100,100,100,58,10,2
Trigo,2017/18,50,XII,100,0,0,15,75,10,0,5,75,20,0,100,100,100,49,0,0
Trigo,2017/18,2,TOTAL,100,0,15,37,48,0,0,36,55,9,0,100,100,100,100,99,9.851.047.473
Trigo,2017/18,50,I,100,0,40,40,20,0,30,50,20,0,0,100,100,100,100,100,100
Trigo,2017/18,51,II,100,0,30,40,30,0,0,10,55,35,0,100,100,100,100,100,100
Trigo,2017/18,51,III,100,10,10,60,20,0,35,40,25,0,0,100,100,100,100,98,95
Trigo,2017/18,51,IV,100,5,10,20,15,50,0,50,33,17,0,100,100,100,100,90,87
Trigo,2017/18,51,V,100,0,15,25,50,10,20,50,20,10,0,100,100,100,100,100,100
Trigo,2017/18,51,VI,100,0,20,15,25,40,0,35,40,25,0,100,100,100,100,98,96
Trigo,2017/18,51,VII,100,0,5,25,30,40,10,70,20,0,0,100,100,100,98,94,90
Trigo,2017/18,51,IX,100,0,11,22,11,56,0,0,83,17,0,100,100,100,89,60,57
Trigo,2017/18,51,X,100,18,36,36,9,0,0,36,64,0,0,100,100,100,83,57,50
Trigo,2017/18,51,XI,100,0,0,25,25,50,0,25,60,15,0,100,100,100,69,25,15
Trigo,2017/18,51,XII,100,0,9,9,36,45,0,36,64,0,0,100,100,100,58,10,5
Trigo,2017/18,3,TOTAL,100,0,14,33,54,0,11,60,29,0,0,100,100,100,100,100,100
Trigo,2017/18,51,I,100,0,40,40,20,0,40,55,5,0,0,100,100,100,100,100,100
Trigo,2017/18,52,II,100,0,30,40,30,0,0,25,60,15,0,100,100,100,100,100,100
Trigo,2017/18,52,III,100,10,10,60,20,0,30,50,20,0,0,100,100,100,100,100,100
Trigo,2017/18,52,IV,100,0,15,25,20,40,0,65,25,10,0,100,100,100,100,98,97
Trigo,2017/18,52,V,100,0,0,38,38,25,0,9,91,0,0,100,100,100,100,100,100
Trigo,2017/18,52,VI,100,0,0,20,20,60,0,0,40,40,20,100,100,100,100,100,100
Trigo,2017/18,52,VII,100,0,15,30,35,20,0,40,45,15,0,100,100,100,100,100,100
Trigo,2017/18,52,IX,100,10,15,10,50,15,0,62,38,0,0,100,100,100,100,90,80
Trigo,2017/18,52,X,100,0,40,20,40,0,0,0,43,57,0,100,100,100,97,75,70
Trigo,2017/18,52,XI,100,0,15,20,20,45,10,70,20,0,0,100,100,100,85,55,42
Trigo,2017/18,52,XII,100,0,0,22,67,11,0,25,65,10,0,100,100,100,70,25,15
Trigo,2017/18,4,TOTAL,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,52,I,100,0,40,40,20,0,35,50,15,0,0,100,100,100,100,100,100
Trigo,2018/19,1,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,1,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,1,III,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,1,IV,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,1,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,1,VI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,1,VII,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,1,IX,100,0,21,40,37,2,0,0,37,48,15,100,100,100,100,100,85
Trigo,2018/19,1,X,100,3,18,44,31,4,0,0,25,57,18,100,100,100,100,100,78
Trigo,2018/19,1,XI,100,7,19,33,36,5,0,14,58,21,7,100,100,100,100,84,70
Trigo,2018/19,1,XII,100,5,7,39,41,8,0,12,63,16,9,100,100,100,100,83,55
Trigo,2018/19,19,TOTAL,191.803.279,0,0,0,0,0,0,55,45,0,0,0,0,0,0,0,0
Trigo,2018/19,2,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,2,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,2,III,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,2,IV,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,2,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,2,VI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,2,VII,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,2,IX,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,2,X,100,4,20,38,32,6,0,0,21,68,11,100,100,100,100,100,96
Trigo,2018/19,2,XI,100,5,15,35,37,8,0,6,65,27,2,100,100,100,100,100,85
Trigo,2018/19,2,XII,100,4,6,31,45,14,0,15,67,18,0,100,100,100,100,100,70
Trigo,2018/19,20,TOTAL,1.074.590.164,0,28,46,26,0,0,54,41,2,3,0,0,0,0,0,0
Trigo,2018/19,3,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,3,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,3,III,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,3,IV,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,3,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,3,VI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,3,VII,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,3,IX,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,3,X,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,3,XI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,3,XII,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2018/19,21,TOTAL,3.6,0,15,47,38,0,0,24,61,13,2,0,0,0,0,0,0
Trigo,2018/19,19,I,3,0,0,100,0,0,0,55,45,0,0,0,0,0,0,0,0
Trigo,2018/19,19,II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,19,III,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,19,IV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,19,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,19,VI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,19,VII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,19,IX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,19,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,19,XI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,19,XII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,22,TOTAL,8.154.327.869,0,12,47,41,0,0,20,60,19,1,0,0,0,0,0,0
Trigo,2018/19,20,I,10,0,30,40,30,0,0,70,30,0,0,0,0,0,0,0,0
Trigo,2018/19,20,II,3,0,20,40,40,0,0,30,45,10,15,0,0,0,0,0,0
Trigo,2018/19,20,III,2,0,30,70,0,0,0,30,70,0,0,0,0,0,0,0,0
Trigo,2018/19,20,IV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,20,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,20,VI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,20,VII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,20,IX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,20,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,20,XI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,20,XII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,23,TOTAL,2.029.918.033,0,8,51,39,3,0,23,48,24,5,0,0,0,0,0,0
Trigo,2018/19,21,I,25,0,20,40,40,0,0,33,56,11,0,0,0,0,0,0,0
Trigo,2018/19,21,II,7,0,10,50,40,0,0,35,40,15,10,0,0,0,0,0,0
Trigo,2018/19,21,III,5,0,15,70,15,0,0,20,80,0,0,0,0,0,0,0,0
Trigo,2018/19,21,IV,3,0,40,60,0,0,0,30,70,0,0,0,0,0,0,0,0
Trigo,2018/19,21,V,4,0,0,50,50,0,0,0,70,30,0,0,0,0,0,0,0
Trigo,2018/19,21,VI,2,0,0,30,70,0,0,0,67,33,0,0,0,0,0,0,0
Trigo,2018/19,21,VII,1,0,5,40,55,0,0,0,70,20,10,0,0,0,0,0,0
Trigo,2018/19,21,IX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,21,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,21,XI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,21,XII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2018/19,24,TOTAL,3.413.852.459,0,5,53,39,3,3,14,47,31,5,319.672.131,0,0,0,0,0
Trigo,2018/19,22,I,40,0,15,34,51,0,0,24,63,13,0,0,0,0,0,0,0
Trigo,2018/19,22,II,12,0,6,62,32,0,0,30,55,15,0,0,0,0,0,0,0
Trigo,2018/19,22,III,10,0,12,75,13,0,0,23,61,16,0,0,0,0,0,0,0
Trigo,2018/19,22,IV,8,0,40,60,0,0,0,25,50,25,0,0,0,0,0,0,0
Trigo,2018/19,22,V,13,0,0,50,50,0,0,0,67,33,0,0,0,0,0,0,0
Trigo,2018/19,22,VI,7,0,0,40,60,0,0,0,53,47,0,0,0,0,0,0,0
Trigo,2018/19,22,VII,4,0,10,30,60,0,0,0,50,30,20,0,0,0,0,0,0
Trigo,2018/19,22,IX,2,0,0,30,70,0,0,15,77,8,0,0,0,0,0,0,0
Trigo,2018/19,22,X,1,0,0,40,30,30,0,0,50,50,0,0,0,0,0,0,0
Trigo,2018/19,22,XI,0.5,0,0,40,60,0,0,0,91,9,0,0,0,0,0,0,0
Trigo,2018/19,22,XII,0.52,0,10,20,70,0,0,0,33,34,33,0,0,0,0,0,0
Trigo,2018/19,25,TOTAL,489.942.623,0,6,49,42,3,4,17,49,27,3,767.213.115,0,0,0,0,0
Trigo,2018/19,23,I,61,0,20,29,46,5,0,40,54,6,0,0,0,0,0,0,0
Trigo,2018/19,23,II,30,0,0,75,25,0,0,17,46,37,0,0,0,0,0,0,0
Trigo,2018/19,23,III,43,0,6,79,15,0,0,40,48,12,0,0,0,0,0,0,0
Trigo,2018/19,23,IV,22,0,12,18,60,10,0,27,57,16,0,0,0,0,0,0,0
Trigo,2018/19,23,V,19,0,15,65,20,0,0,25,47,22,6,0,0,0,0,0,0
Trigo,2018/19,23,VI,20,0,0,37,63,0,0,0,30,62,8,0,0,0,0,0,0
Trigo,2018/19,23,VII,10,0,0,27,68,5,0,0,26,33,41,0,0,0,0,0,0
Trigo,2018/19,23,IX,6,0,7,62,31,0,0,22,51,27,0,0,0,0,0,0,0
Trigo,2018/19,23,X,4,0,0,40,60,0,0,0,70,20,10,0,0,0,0,0,0
Trigo,2018/19,23,XI,9,0,0,30,55,15,0,0,66,26,8,0,0,0,0,0,0
Trigo,2018/19,23,XII,6,0,6,38,56,0,0,0,46,28,26,0,0,0,0,0,0
Trigo,2018/19,26,TOTAL,6.745.983.607,0,10,48,39,2,6,21,49,22,1,3.929.508.197,0,0,0,0,0
Trigo,2018/19,24,I,67,0,20,23,40,17,18,35,47,0,0,5,0,0,0,0,0
Trigo,2018/19,24,II,52,0,0,86,14,0,0,8,59,33,0,0,0,0,0,0,0
Trigo,2018/19,24,III,65,0,9,71,20,0,0,31,49,14,6,0,0,0,0,0,0
Trigo,2018/19,24,IV,34,0,12,18,60,10,6,6,60,28,0,0,0,0,0,0,0
Trigo,2018/19,24,V,42,0,0,83,17,0,0,17,52,31,0,0,0,0,0,0,0
Trigo,2018/19,24,VI,40,0,0,33,67,0,0,0,40,57,3,0,0,0,0,0,0
